year,Especialidad/SubEspecialidad_postulantes,Especialidad/SubEspecialidad_ingresantes,Universidad_postulantes,Universidad_ingresantes,gender,department_postulantes,department_ingresantes
2018,ORTOPEDIA Y TRAUMATOLOGIA,NA,URP,NA,M,Lima,NA
2018,ORTOPEDIA Y TRAUMATOLOGIA,NA,URP,NA,M,Lima,NA
2018,ORTOPEDIA Y TRAUMATOLOGIA,NA,URP,NA,M,Lima,NA
2018,ORTOPEDIA Y TRAUMATOLOGIA,NA,URP,NA,M,Lima,NA
2018,ORTOPEDIA Y TRAUMATOLOGIA,NA,URP,NA,M,Lima,NA
2018,ORTOPEDIA Y TRAUMATOLOGIA,NA,URP,NA,M,Lima,NA
2018,ORTOPEDIA Y TRAUMATOLOGIA,NA,URP,NA,F,Lima,NA
2018,ORTOPEDIA Y TRAUMATOLOGIA,NA,URP,NA,NA,Lima,NA
2018,ORTOPEDIA Y TRAUMATOLOGIA,NA,URP,NA,M,Lima,NA
2018,ORTOPEDIA Y TRAUMATOLOGIA,NA,URP,NA,M,Lima,NA
2018,ORTOPEDIA Y TRAUMATOLOGIA,NA,URP,NA,M,Lima,NA
2018,ORTOPEDIA Y TRAUMATOLOGIA,NA,URP,NA,M,Lima,NA
2018,ORTOPEDIA Y TRAUMATOLOGIA,NA,URP,NA,M,Lima,NA
2018,ORTOPEDIA Y TRAUMATOLOGIA,NA,URP,NA,M,Lima,NA
2018,ORTOPEDIA Y TRAUMATOLOGIA,NA,URP,NA,M,Lima,NA
2018,ORTOPEDIA Y TRAUMATOLOGIA,NA,URP,NA,M,Lima,NA
2018,ORTOPEDIA Y TRAUMATOLOGIA,ORTOPEDIA Y TRAUMATOLOGIA,URP,URP,M,Lima,Lima
2018,ORTOPEDIA Y TRAUMATOLOGIA,NA,URP,NA,M,Lima,NA
2018,ORTOPEDIA Y TRAUMATOLOGIA,NA,URP,NA,M,Lima,NA
2018,ORTOPEDIA Y TRAUMATOLOGIA,NA,URP,NA,M,Lima,NA
2018,ORTOPEDIA Y TRAUMATOLOGIA,NA,URP,NA,M,Lima,NA
2018,ORTOPEDIA Y TRAUMATOLOGIA,NA,URP,NA,M,Lima,NA
2018,ORTOPEDIA Y TRAUMATOLOGIA,NA,URP,NA,M,Lima,NA
2018,ORTOPEDIA Y TRAUMATOLOGIA,NA,URP,NA,M,Lima,NA
2018,ORTOPEDIA Y TRAUMATOLOGIA,NA,URP,NA,M,Lima,NA
2018,ORTOPEDIA Y TRAUMATOLOGIA,ORTOPEDIA Y TRAUMATOLOGIA,URP,URP,M,Lima,Lima
2018,ORTOPEDIA Y TRAUMATOLOGIA,NA,URP,NA,F,Lima,NA
2018,ORTOPEDIA Y TRAUMATOLOGIA,NA,URP,NA,M,Lima,NA
2018,ORTOPEDIA Y TRAUMATOLOGIA,MEDICINA INTERNA,URP,UPCH,M,Lima,Lima
2018,ORTOPEDIA Y TRAUMATOLOGIA,ORTOPEDIA Y TRAUMATOLOGIA,URP,URP,M,Lima,Lima
2018,ORTOPEDIA Y TRAUMATOLOGIA,NA,URP,NA,M,Lima,NA
2018,ORTOPEDIA Y TRAUMATOLOGIA,ORTOPEDIA Y TRAUMATOLOGIA,URP,URP,M,Lima,Lima
2018,ORTOPEDIA Y TRAUMATOLOGIA,NA,URP,NA,M,Lima,NA
2018,ORTOPEDIA Y TRAUMATOLOGIA,NA,URP,NA,NA,Lima,NA
2018,ORTOPEDIA Y TRAUMATOLOGIA,NA,URP,NA,M,Lima,NA
2018,ORTOPEDIA Y TRAUMATOLOGIA,NA,URP,NA,M,Lima,NA
2018,ORTOPEDIA Y TRAUMATOLOGIA,NA,URP,NA,M,Lima,NA
2018,ORTOPEDIA Y TRAUMATOLOGIA,NA,URP,NA,M,Lima,NA
2018,ORTOPEDIA Y TRAUMATOLOGIA,ORTOPEDIA Y TRAUMATOLOGIA,URP,URP,M,Lima,Lima
2018,ORTOPEDIA Y TRAUMATOLOGIA,ORTOPEDIA Y TRAUMATOLOGIA,URP,URP,M,Lima,Lima
2018,ORTOPEDIA Y TRAUMATOLOGIA,ORTOPEDIA Y TRAUMATOLOGIA,URP,URP,NA,Lima,Lima
2018,ORTOPEDIA Y TRAUMATOLOGIA,NA,URP,NA,M,Lima,NA
2018,ORTOPEDIA Y TRAUMATOLOGIA,NA,URP,NA,M,Lima,NA
2018,ORTOPEDIA Y TRAUMATOLOGIA,NA,URP,NA,M,Lima,NA
2018,ORTOPEDIA Y TRAUMATOLOGIA,ORTOPEDIA Y TRAUMATOLOGIA,URP,URP,M,Lima,Lima
2018,ORTOPEDIA Y TRAUMATOLOGIA,NA,URP,NA,M,Lima,NA
2018,ORTOPEDIA Y TRAUMATOLOGIA,NA,URP,NA,M,Lima,NA
2018,ORTOPEDIA Y TRAUMATOLOGIA,CIRUGIA GENERAL,URP,UPAO,M,Lima,La Libertad
2018,ORTOPEDIA Y TRAUMATOLOGIA,NA,URP,NA,F,Lima,NA
2018,ORTOPEDIA Y TRAUMATOLOGIA,NA,URP,NA,M,Lima,NA
2018,ORTOPEDIA Y TRAUMATOLOGIA,NA,URP,NA,M,Lima,NA
2018,ORTOPEDIA Y TRAUMATOLOGIA,ORTOPEDIA Y TRAUMATOLOGIA,URP,URP,NA,Lima,Lima
2018,ORTOPEDIA Y TRAUMATOLOGIA,NA,URP,NA,M,Lima,NA
2018,ORTOPEDIA Y TRAUMATOLOGIA,ORTOPEDIA Y TRAUMATOLOGIA,URP,URP,M,Lima,Lima
2018,ORTOPEDIA Y TRAUMATOLOGIA,NA,URP,NA,M,Lima,NA
2018,ORTOPEDIA Y TRAUMATOLOGIA,NA,URP,NA,M,Lima,NA
2018,ORTOPEDIA Y TRAUMATOLOGIA,NA,URP,NA,M,Lima,NA
2018,ORTOPEDIA Y TRAUMATOLOGIA,NA,URP,NA,M,Lima,NA
2018,ORTOPEDIA Y TRAUMATOLOGIA,NA,URP,NA,M,Lima,NA
2018,ORTOPEDIA Y TRAUMATOLOGIA,NA,URP,NA,M,Lima,NA
2018,ORTOPEDIA Y TRAUMATOLOGIA,NA,URP,NA,M,Lima,NA
2018,OTORRINOLARINGOLOGIA,OTORRINOLARINGOLOGIA,URP,URP,M,Lima,Lima
2018,OTORRINOLARINGOLOGIA,NA,URP,NA,NA,Lima,NA
2018,OTORRINOLARINGOLOGIA,NA,URP,NA,M,Lima,NA
2018,OTORRINOLARINGOLOGIA,NA,URP,NA,M,Lima,NA
2018,OTORRINOLARINGOLOGIA,NA,URP,NA,M,Lima,NA
2018,OTORRINOLARINGOLOGIA,NA,URP,NA,F,Lima,NA
2018,OTORRINOLARINGOLOGIA,NA,URP,NA,F,Lima,NA
2018,OTORRINOLARINGOLOGIA,MEDICINA FAMILIAR Y COMUNITARIA,URP,UNCP,F,Lima,Junin
2018,OTORRINOLARINGOLOGIA,NA,URP,NA,M,Lima,NA
2018,OTORRINOLARINGOLOGIA,NA,URP,NA,M,Lima,NA
2018,OTORRINOLARINGOLOGIA,NA,URP,NA,F,Lima,NA
2018,OTORRINOLARINGOLOGIA,NA,URP,NA,M,Lima,NA
2018,OTORRINOLARINGOLOGIA,NA,URP,NA,F,Lima,NA
2018,OTORRINOLARINGOLOGIA,OTORRINOLARINGOLOGIA,URP,URP,F,Lima,Lima
2018,OTORRINOLARINGOLOGIA,NA,URP,NA,M,Lima,NA
2018,OTORRINOLARINGOLOGIA,NA,URP,NA,M,Lima,NA
2018,OTORRINOLARINGOLOGIA,NA,URP,NA,M,Lima,NA
2018,OTORRINOLARINGOLOGIA,OTORRINOLARINGOLOGIA,URP,URP,M,Lima,Lima
2018,OTORRINOLARINGOLOGIA,NEUMOLOGIA,URP,USMP,F,Lima,Lima
2018,OTORRINOLARINGOLOGIA,NA,URP,NA,M,Lima,NA
2018,OTORRINOLARINGOLOGIA,NA,URP,NA,F,Lima,NA
2018,OTORRINOLARINGOLOGIA,NA,URP,NA,F,Lima,NA
2018,OTORRINOLARINGOLOGIA,NA,URP,NA,F,Lima,NA
2018,OTORRINOLARINGOLOGIA,NA,URP,NA,F,Lima,NA
2018,OTORRINOLARINGOLOGIA,NA,URP,NA,F,Lima,NA
2018,OTORRINOLARINGOLOGIA,MEDICINA FAMILIAR Y COMUNITARIA,URP,UNFV,F,Lima,Lima
2018,OTORRINOLARINGOLOGIA,NA,URP,NA,F,Lima,NA
2018,OTORRINOLARINGOLOGIA,NA,URP,NA,M,Lima,NA
2018,OTORRINOLARINGOLOGIA,OTORRINOLARINGOLOGIA,URP,URP,M,Lima,Lima
2018,OTORRINOLARINGOLOGIA,NA,URP,NA,F,Lima,NA
2018,OTORRINOLARINGOLOGIA,OTORRINOLARINGOLOGIA,URP,URP,M,Lima,Lima
2018,OTORRINOLARINGOLOGIA,NA,URP,NA,F,Lima,NA
2018,OTORRINOLARINGOLOGIA,NA,URP,NA,NA,Lima,NA
2018,OTORRINOLARINGOLOGIA,NA,URP,NA,F,Lima,NA
2018,OTORRINOLARINGOLOGIA,OTORRINOLARINGOLOGIA,URP,URP,F,Lima,Lima
2018,PATOLOGIA CLINICA,NA,URP,NA,F,Lima,NA
2018,PATOLOGIA CLINICA,PATOLOGIA CLINICA,URP,URP,F,Lima,Lima
2018,PATOLOGIA CLINICA,PATOLOGIA CLINICA,URP,URP,F,Lima,Lima
2018,PATOLOGIA CLINICA,NA,URP,NA,F,Lima,NA
2018,PATOLOGIA CLINICA,NA,URP,NA,M,Lima,NA
2018,PATOLOGIA CLINICA,NA,URP,NA,F,Lima,NA
2018,PATOLOGIA CLINICA,PATOLOGIA CLINICA,URP,URP,M,Lima,Lima
2018,PATOLOGIA CLINICA,NA,URP,NA,F,Lima,NA
2018,PATOLOGIA CLINICA,PATOLOGIA CLINICA,URP,URP,M,Lima,Lima
2018,PATOLOGIA CLINICA,NA,URP,NA,F,Lima,NA
2018,PATOLOGIA CLINICA,PATOLOGIA CLINICA,URP,URP,NA,Lima,Lima
2018,PATOLOGIA CLINICA,PATOLOGIA CLINICA,URP,URP,M,Lima,Lima
2018,PATOLOGIA CLINICA,NA,URP,NA,F,Lima,NA
2018,PATOLOGIA CLINICA,PATOLOGIA CLINICA,URP,URP,F,Lima,Lima
2018,PATOLOGIA CLINICA,PATOLOGIA CLINICA,URP,URP,F,Lima,Lima
2018,PATOLOGIA CLINICA,NA,URP,NA,M,Lima,NA
2018,PATOLOGIA CLINICA,PATOLOGIA CLINICA,URP,URP,F,Lima,Lima
2018,PATOLOGIA CLINICA,NA,URP,NA,M,Lima,NA
2018,PEDIATRIA,PEDIATRIA,URP,URP,M,Lima,Lima
2018,PEDIATRIA,NA,URP,NA,F,Lima,NA
2018,PEDIATRIA,NA,URP,NA,F,Lima,NA
2018,PEDIATRIA,PEDIATRIA,URP,URP,M,Lima,Lima
2018,PEDIATRIA,PEDIATRIA,URP,URP,NA,Lima,Lima
2018,PEDIATRIA,PEDIATRIA,URP,URP,F,Lima,Lima
2018,PEDIATRIA,PEDIATRIA,URP,URP,M,Lima,Lima
2018,PEDIATRIA,NA,URP,NA,M,Lima,NA
2018,PEDIATRIA,NA,URP,NA,F,Lima,NA
2018,PEDIATRIA,NA,URP,NA,M,Lima,NA
2018,PEDIATRIA,PEDIATRIA,URP,URP,M,Lima,Lima
2018,PEDIATRIA,NA,URP,NA,F,Lima,NA
2018,PEDIATRIA,PEDIATRIA,URP,URP,M,Lima,Lima
2018,PEDIATRIA,PEDIATRIA,URP,URP,F,Lima,Lima
2018,PEDIATRIA,NA,URP,NA,M,Lima,NA
2018,PEDIATRIA,NA,URP,NA,F,Lima,NA
2018,PEDIATRIA,NA,URP,NA,F,Lima,NA
2018,PEDIATRIA,NA,URP,NA,M,Lima,NA
2018,PEDIATRIA,NA,URP,NA,M,Lima,NA
2018,PEDIATRIA,NA,URP,NA,F,Lima,NA
2018,PEDIATRIA,NA,URP,NA,F,Lima,NA
2018,PEDIATRIA,MEDICINA INTERNA,URP,USP,F,Lima,Ancash
2018,PEDIATRIA,NA,URP,NA,F,Lima,NA
2018,PEDIATRIA,NA,URP,NA,M,Lima,NA
2018,PEDIATRIA,NA,URP,NA,M,Lima,NA
2018,PEDIATRIA,NA,URP,NA,F,Lima,NA
2018,PEDIATRIA,NA,URP,NA,F,Lima,NA
2018,PEDIATRIA,PEDIATRIA,URP,URP,F,Lima,Lima
2018,PEDIATRIA,PEDIATRIA,URP,URP,F,Lima,Lima
2018,PEDIATRIA,NA,URP,NA,M,Lima,NA
2018,PEDIATRIA,PEDIATRIA,URP,URP,F,Lima,Lima
2018,PEDIATRIA,PEDIATRIA,URP,URP,F,Lima,Lima
2018,PEDIATRIA,NA,URP,NA,M,Lima,NA
2018,PEDIATRIA,PEDIATRIA,URP,URP,M,Lima,Lima
2018,PEDIATRIA,NA,URP,NA,NA,Lima,NA
2018,PEDIATRIA,NA,URP,NA,F,Lima,NA
2018,PEDIATRIA,PEDIATRIA,URP,URP,F,Lima,Lima
2018,PEDIATRIA,NA,URP,NA,F,Lima,NA
2018,PEDIATRIA,PEDIATRIA,URP,URP,F,Lima,Lima
2018,PEDIATRIA,PEDIATRIA,URP,URP,F,Lima,Lima
2018,PEDIATRIA,NA,URP,NA,F,Lima,NA
2018,PEDIATRIA,NA,URP,NA,F,Lima,NA
2018,PEDIATRIA,NA,URP,NA,M,Lima,NA
2018,PEDIATRIA,PEDIATRIA,URP,URP,F,Lima,Lima
2018,PEDIATRIA,PEDIATRIA,URP,URP,F,Lima,Lima
2018,PEDIATRIA,NA,URP,NA,F,Lima,NA
2018,PEDIATRIA,NA,URP,NA,F,Lima,NA
2018,PEDIATRIA,NA,URP,NA,F,Lima,NA
2018,PEDIATRIA,NA,URP,NA,F,Lima,NA
2018,PEDIATRIA,NA,URP,NA,M,Lima,NA
2018,PEDIATRIA,NA,URP,NA,M,Lima,NA
2018,PEDIATRIA,PEDIATRIA,URP,URP,F,Lima,Lima
2018,PEDIATRIA,MEDICINA INTERNA,URP,USMP,M,Lima,Lima
2018,PSIQUIATRIA,NA,URP,NA,F,Lima,NA
2018,PSIQUIATRIA,NA,URP,NA,F,Lima,NA
2018,PSIQUIATRIA,PSIQUIATRIA,URP,URP,F,Lima,Lima
2018,PSIQUIATRIA,NA,URP,NA,F,Lima,NA
2018,PSIQUIATRIA,PSIQUIATRIA,URP,URP,M,Lima,Lima
2018,PSIQUIATRIA,NA,URP,NA,M,Lima,NA
2018,PSIQUIATRIA,PSIQUIATRIA,URP,URP,M,Lima,Lima
2018,PSIQUIATRIA,PSIQUIATRIA,URP,URP,M,Lima,Lima
2018,PSIQUIATRIA,PSIQUIATRIA,URP,URP,M,Lima,Lima
2018,PSIQUIATRIA,NA,URP,NA,M,Lima,NA
2018,PSIQUIATRIA,NA,URP,NA,F,Lima,NA
2018,PSIQUIATRIA,NA,URP,NA,M,Lima,NA
2018,PSIQUIATRIA,PSIQUIATRIA,URP,URP,M,Lima,Lima
2018,PSIQUIATRIA,NA,URP,NA,F,Lima,NA
2018,PSIQUIATRIA,PSIQUIATRIA,URP,URP,F,Lima,Lima
2018,PSIQUIATRIA,NA,URP,NA,M,Lima,NA
2018,PSIQUIATRIA,NA,URP,NA,M,Lima,NA
2018,PSIQUIATRIA,NA,URP,NA,M,Lima,NA
2018,PSIQUIATRIA,MEDICINA FAMILIAR Y COMUNITARIA,URP,UCSUR,M,Lima,Lima
2018,PSIQUIATRIA,NA,URP,NA,M,Lima,NA
2018,PSIQUIATRIA,PSIQUIATRIA,URP,URP,F,Lima,Lima
2018,PSIQUIATRIA,NA,URP,NA,F,Lima,NA
2018,PSIQUIATRIA,PSIQUIATRIA,URP,URP,F,Lima,Lima
2018,PSIQUIATRIA,NA,URP,NA,M,Lima,NA
2018,PSIQUIATRIA,NA,URP,NA,M,Lima,NA
2018,PSIQUIATRIA,NA,URP,NA,F,Lima,NA
2018,PSIQUIATRIA,PSIQUIATRIA,URP,URP,F,Lima,Lima
2018,PSIQUIATRIA,NA,URP,NA,M,Lima,NA
2018,PSIQUIATRIA,PSIQUIATRIA,URP,URP,F,Lima,Lima
2018,PSIQUIATRIA,PSIQUIATRIA,URP,URP,NA,Lima,Lima
2018,PSIQUIATRIA,NA,URP,NA,M,Lima,NA
2018,PSIQUIATRIA,NA,URP,NA,M,Lima,NA
2018,PSIQUIATRIA,NA,URP,NA,F,Lima,NA
2018,PSIQUIATRIA,NA,URP,NA,F,Lima,NA
2018,PSIQUIATRIA,NA,URP,NA,F,Lima,NA
2018,RADIOLOGIA,NA,URP,NA,F,Lima,NA
2018,RADIOLOGIA,NA,URP,NA,NA,Lima,NA
2018,RADIOLOGIA,GINECOLOGIA Y OBSTETRICIA,URP,URP,M,Lima,Lima
2018,RADIOLOGIA,RADIOLOGIA,URP,URP,M,Lima,Lima
2018,RADIOLOGIA,RADIOLOGIA,URP,URP,M,Lima,Lima
2018,RADIOLOGIA,NA,URP,NA,NA,Lima,NA
2018,RADIOLOGIA,NA,URP,NA,F,Lima,NA
2018,RADIOLOGIA,NA,URP,NA,NA,Lima,NA
2018,RADIOLOGIA,NA,URP,NA,M,Lima,NA
2018,RADIOLOGIA,NA,URP,NA,M,Lima,NA
2018,RADIOLOGIA,NA,URP,NA,M,Lima,NA
2018,RADIOLOGIA,NA,URP,NA,M,Lima,NA
2018,RADIOLOGIA,NA,URP,NA,F,Lima,NA
2018,RADIOLOGIA,NA,URP,NA,M,Lima,NA
2018,RADIOLOGIA,MEDICINA OCUPACIONAL Y DEL MEDIO AMBIENTE,URP,UPSJB,F,Lima,Lima
2018,RADIOLOGIA,NA,URP,NA,M,Lima,NA
2018,RADIOLOGIA,RADIOLOGIA,URP,URP,M,Lima,Lima
2018,RADIOLOGIA,NA,URP,NA,F,Lima,NA
2018,RADIOLOGIA,NA,URP,NA,M,Lima,NA
2018,RADIOLOGIA,NA,URP,NA,M,Lima,NA
2018,RADIOLOGIA,NA,URP,NA,M,Lima,NA
2018,RADIOLOGIA,NA,URP,NA,F,Lima,NA
2018,RADIOLOGIA,NA,URP,NA,F,Lima,NA
2018,RADIOLOGIA,NA,URP,NA,M,Lima,NA
2018,RADIOLOGIA,NA,URP,NA,NA,Lima,NA
2018,RADIOLOGIA,NA,URP,NA,M,Lima,NA
2018,RADIOLOGIA,NA,URP,NA,F,Lima,NA
2018,RADIOLOGIA,NA,URP,NA,NA,Lima,NA
2018,RADIOLOGIA,RADIOLOGIA,URP,URP,M,Lima,Lima
2018,RADIOLOGIA,NA,URP,NA,F,Lima,NA
2018,RADIOLOGIA,RADIOLOGIA,URP,URP,M,Lima,Lima
2018,RADIOLOGIA,NA,URP,NA,M,Lima,NA
2018,RADIOLOGIA,RADIOLOGIA,URP,URP,F,Lima,Lima
2018,RADIOLOGIA,NA,URP,NA,F,Lima,NA
2018,RADIOLOGIA,NA,URP,NA,M,Lima,NA
2018,RADIOLOGIA,NA,URP,NA,M,Lima,NA
2018,RADIOLOGIA,NA,URP,NA,M,Lima,NA
2018,RADIOLOGIA,NA,URP,NA,F,Lima,NA
2018,RADIOLOGIA,NA,URP,NA,M,Lima,NA
2018,RADIOLOGIA,RADIOLOGIA,URP,URP,NA,Lima,Lima
2018,RADIOLOGIA,RADIOLOGIA,URP,URP,M,Lima,Lima
2018,RADIOLOGIA,NA,URP,NA,M,Lima,NA
2018,RADIOLOGIA,RADIOLOGIA,URP,URP,M,Lima,Lima
2018,RADIOLOGIA,RADIOLOGIA,URP,URP,M,Lima,Lima
2018,RADIOLOGIA,NA,URP,NA,F,Lima,NA
2018,RADIOLOGIA,NA,URP,NA,M,Lima,NA
2018,RADIOTERAPIA,NA,URP,NA,F,Lima,NA
2018,RADIOTERAPIA,RADIOTERAPIA,URP,URP,M,Lima,Lima
2018,RADIOTERAPIA,RADIOTERAPIA,URP,URP,F,Lima,Lima
2018,RADIOTERAPIA,RADIOTERAPIA,URP,URP,F,Lima,Lima
2018,REUMATOLOGIA,NA,URP,NA,M,Lima,NA
2018,REUMATOLOGIA,NA,URP,NA,F,Lima,NA
2018,REUMATOLOGIA,NA,URP,NA,F,Lima,NA
2018,REUMATOLOGIA,NA,URP,NA,F,Lima,NA
2018,REUMATOLOGIA,NA,URP,NA,F,Lima,NA
2018,REUMATOLOGIA,REUMATOLOGIA,URP,URP,F,Lima,Lima
2018,REUMATOLOGIA,REUMATOLOGIA,URP,URP,F,Lima,Lima
2018,REUMATOLOGIA,MEDICINA INTERNA,URP,USMP,F,Lima,Lima
2018,REUMATOLOGIA,NA,URP,NA,M,Lima,NA
2018,REUMATOLOGIA,NA,URP,NA,M,Lima,NA
2018,REUMATOLOGIA,MEDICINA INTERNA,URP,UNFV,M,Lima,Lima
2018,REUMATOLOGIA,NA,URP,NA,M,Lima,NA
2018,UROLOGIA,NA,URP,NA,F,Lima,NA
2018,UROLOGIA,NA,URP,NA,M,Lima,NA
2018,UROLOGIA,NA,URP,NA,M,Lima,NA
2018,UROLOGIA,NA,URP,NA,F,Lima,NA
2018,UROLOGIA,UROLOGIA,URP,URP,M,Lima,Lima
2018,UROLOGIA,NA,URP,NA,F,Lima,NA
2018,UROLOGIA,NA,URP,NA,M,Lima,NA
2018,UROLOGIA,UROLOGIA,URP,URP,M,Lima,Lima
2018,UROLOGIA,UROLOGIA,URP,URP,M,Lima,Lima
2018,UROLOGIA,NA,URP,NA,M,Lima,NA
2018,UROLOGIA,NA,URP,NA,M,Lima,NA
2018,UROLOGIA,UROLOGIA,URP,URP,F,Lima,Lima
2018,UROLOGIA,NA,URP,NA,NA,Lima,NA
2018,UROLOGIA,NA,URP,NA,M,Lima,NA
2018,UROLOGIA,NA,URP,NA,F,Lima,NA
2018,UROLOGIA,NA,URP,NA,F,Lima,NA
2018,UROLOGIA,NA,URP,NA,M,Lima,NA
2018,UROLOGIA,UROLOGIA,URP,URP,F,Lima,Lima
2018,UROLOGIA,NA,URP,NA,F,Lima,NA
2018,UROLOGIA,UROLOGIA,URP,URP,M,Lima,Lima
2018,UROLOGIA,NA,URP,NA,M,Lima,NA
2018,UROLOGIA,UROLOGIA,URP,URP,M,Lima,Lima
2018,UROLOGIA,NA,URP,NA,M,Lima,NA
2018,UROLOGIA,NA,URP,NA,F,Lima,NA
2018,ENDOCRINOLOGIA PEDIATRICA,ENDOCRINOLOGIA PEDIATRICA,URP,URP,F,Lima,Lima
2018,ENDOCRINOLOGIA PEDIATRICA,ENDOCRINOLOGIA PEDIATRICA,URP,URP,F,Lima,Lima
2018,ENDOCRINOLOGIA PEDIATRICA,GASTROENTEROLOGIA PEDIATRICA,URP,UNFV,F,Lima,Lima
2018,GINECOLOGIA ONCOLOGICA,GINECOLOGIA ONCOLOGICA,URP,URP,M,Lima,Lima
2018,GINECOLOGIA ONCOLOGICA,NA,URP,NA,M,Lima,NA
2018,GINECOLOGIA ONCOLOGICA,NA,URP,NA,F,Lima,NA
2018,GINECOLOGIA ONCOLOGICA,GINECOLOGIA ONCOLOGICA,URP,URP,M,Lima,Lima
2018,NEONATOLOGIA,NEONATOLOGIA,URP,URP,F,Lima,Lima
2018,NEONATOLOGIA,NEONATOLOGIA,URP,URP,M,Lima,Lima
2018,NEONATOLOGIA,NEONATOLOGIA,URP,URP,M,Lima,Lima
2018,NEONATOLOGIA,NA,URP,NA,M,Lima,NA
2018,NEUMOLOGIA PEDIATRICA,NEUMOLOGIA PEDIATRICA,URP,URP,M,Lima,Lima
2018,NEUROCIRUGIA PEDIATRICA,NEUROCIRUGIA PEDIATRICA,URP,URP,M,Lima,Lima
2018,NEUROLOGIA PEDIATRICA,NEUMOLOGIA PEDIATRICA,URP,USMP,M,Lima,Lima
2018,NEUROLOGIA PEDIATRICA,NEUROLOGIA PEDIATRICA,URP,URP,F,Lima,Lima
2018,NEUROLOGIA PEDIATRICA,NA,URP,NA,F,Lima,NA
2018,NEUROLOGIA PEDIATRICA,CARDIOLOGIA PEDIATRICA,URP,URP,M,Lima,Lima
2018,UROLOGIA PEDIATRICA,NA,URP,NA,M,Lima,NA
2018,UROLOGIA PEDIATRICA,UROLOGIA PEDIATRICA,URP,URP,M,Lima,Lima
2018,ADMINISTRACION EN SALUD,NA,USMP,NA,M,Lima,NA
2018,ADMINISTRACION EN SALUD,NA,USMP,NA,F,Lima,NA
2018,ADMINISTRACION EN SALUD,NA,USMP,NA,F,Lima,NA
2018,ADMINISTRACION EN SALUD,NA,USMP,NA,M,Lima,NA
2018,ADMINISTRACION EN SALUD,ADMINISTRACION EN SALUD,USMP,USMP,F,Lima,Lima
2018,ADMINISTRACION EN SALUD,NA,USMP,NA,NA,Lima,NA
2018,ADMINISTRACION EN SALUD,NA,USMP,NA,M,Lima,NA
2018,ADMINISTRACION EN SALUD,NA,USMP,NA,F,Lima,NA
2018,ADMINISTRACION EN SALUD,NA,USMP,NA,F,Lima,NA
2018,ADMINISTRACION EN SALUD,NA,USMP,NA,NA,Lima,NA
2018,ADMINISTRACION EN SALUD,NA,USMP,NA,F,Lima,NA
2018,ADMINISTRACION EN SALUD,NA,USMP,NA,M,Lima,NA
2018,ANATOMIA PATOLOGICA,NA,USMP,NA,NA,Lima,NA
2018,ANATOMIA PATOLOGICA,ANATOMIA PATOLOGICA,USMP,USMP,F,Lima,Lima
2018,ANATOMIA PATOLOGICA,ANATOMIA PATOLOGICA,USMP,USMP,F,Lima,Lima
2018,ANESTESIOLOGIA,ANESTESIOLOGIA,USMP,USMP,F,Lima,Lima
2018,ANESTESIOLOGIA,ANESTESIOLOGIA,USMP,USMP,M,Lima,Lima
2018,ANESTESIOLOGIA,ANESTESIOLOGIA,USMP,USMP,NA,Lima,Lima
2018,ANESTESIOLOGIA,ANESTESIOLOGIA,USMP,USMP,F,Lima,Lima
2018,ANESTESIOLOGIA,NA,USMP,NA,F,Lima,NA
2018,ANESTESIOLOGIA,NA,USMP,NA,F,Lima,NA
2018,ANESTESIOLOGIA,NA,USMP,NA,M,Lima,NA
2018,ANESTESIOLOGIA,ANESTESIOLOGIA,USMP,USMP,M,Lima,Lima
2018,ANESTESIOLOGIA,ANESTESIOLOGIA,USMP,USMP,F,Lima,Lima
2018,ANESTESIOLOGIA,ANESTESIOLOGIA,USMP,USMP,F,Lima,Lima
2018,ANESTESIOLOGIA,ANESTESIOLOGIA,USMP,USMP,F,Lima,Lima
2018,ANESTESIOLOGIA,ANESTESIOLOGIA,USMP,USMP,F,Lima,Lima
2018,ANESTESIOLOGIA,MEDICINA FAMILIAR Y COMUNITARIA,USMP,UCSUR,M,Lima,Lima
2018,ANESTESIOLOGIA,NA,USMP,NA,F,Lima,NA
2018,ANESTESIOLOGIA,ANESTESIOLOGIA,USMP,USMP,F,Lima,Lima
2018,ANESTESIOLOGIA,ANESTESIOLOGIA,USMP,USMP,M,Lima,Lima
2018,ANESTESIOLOGIA,NA,USMP,NA,F,Lima,NA
2018,ANESTESIOLOGIA,NA,USMP,NA,NA,Lima,NA
2018,ANESTESIOLOGIA,NA,USMP,NA,M,Lima,NA
2018,ANESTESIOLOGIA,NA,USMP,NA,M,Lima,NA
2018,ANESTESIOLOGIA,ANESTESIOLOGIA,USMP,USMP,M,Lima,Lima
2018,ANESTESIOLOGIA,ANESTESIOLOGIA,USMP,USMP,F,Lima,Lima
2018,ANESTESIOLOGIA,ANESTESIOLOGIA,USMP,USMP,F,Lima,Lima
2018,ANESTESIOLOGIA,ANESTESIOLOGIA,USMP,USMP,F,Lima,Lima
2018,ANESTESIOLOGIA,ANESTESIOLOGIA,USMP,USMP,F,Lima,Lima
2018,ANESTESIOLOGIA,ANESTESIOLOGIA,USMP,USMP,M,Lima,Lima
2018,ANESTESIOLOGIA,ANESTESIOLOGIA,USMP,USMP,F,Lima,Lima
2018,ANESTESIOLOGIA,ANESTESIOLOGIA,USMP,USMP,F,Lima,Lima
