especialidad_postulantes,gender,year,universidad_postulantes,universidad_ingresantes,especialidad_ingresantes,ingreso
MEDICINA INTERNA,0,2015,UNMSM,NA,NA,0
MEDICINA INTERNA,0,2015,UNMSM,NA,NA,0
MEDICINA INTERNA,0,2015,UNMSM,NA,NA,0
MEDICINA INTERNA,0,2015,UNMSM,NA,NA,0
MEDICINA INTERNA,0,2015,UNMSM,NA,NA,0
MEDICINA INTERNA,0,2015,UNMSM,NA,NA,0
MEDICINA INTERNA,0,2015,UNMSM,NA,NA,0
MEDICINA INTERNA,0,2015,UNMSM,NA,NA,0
MEDICINA INTERNA,0,2015,UNMSM,NA,NA,0
MEDICINA INTERNA,0,2015,UNMSM,NA,NA,0
MEDICINA INTERNA,0,2015,UNMSM,NA,NA,0
MEDICINA INTERNA,0,2015,UNMSM,NA,NA,0
MEDICINA INTERNA,0,2015,UNMSM,NA,NA,0
MEDICINA INTERNA,0,2015,UNMSM,NA,NA,0
MEDICINA INTERNA,0,2015,UNMSM,NA,NA,0
MEDICINA INTERNA,0,2015,UNMSM,NA,NA,0
MEDICINA INTERNA,0,2015,UNMSM,NA,NA,0
MEDICINA INTERNA,0,2015,UNMSM,NA,NA,0
MEDICINA INTERNA,0,2015,UNMSM,NA,NA,0
MEDICINA INTERNA,0,2015,UNP,NA,NA,0
MEDICINA INTERNA,0,2015,UNP,NA,NA,0
MEDICINA INTERNA,0,2015,UNP,NA,NA,0
MEDICINA INTERNA,0,2015,UNPRG,NA,NA,0
MEDICINA INTERNA,0,2015,UNPRG,NA,NA,0
MEDICINA INTERNA,0,2015,UNPRG,NA,NA,0
MEDICINA INTERNA,0,2015,UNPRG,NA,NA,0
MEDICINA INTERNA,0,2015,UNPRG,NA,NA,0
MEDICINA INTERNA,0,2015,UNSA,NA,NA,0
MEDICINA INTERNA,0,2015,UNSA,NA,NA,0
MEDICINA INTERNA,0,2015,UNSA,NA,NA,0
MEDICINA INTERNA,0,2015,UNSA,NA,NA,0
MEDICINA INTERNA,0,2015,UNSA,NA,NA,0
MEDICINA INTERNA,0,2015,UNSA,NA,NA,0
MEDICINA INTERNA,0,2015,UNSA,NA,NA,0
MEDICINA INTERNA,0,2015,UNSA,NA,NA,0
MEDICINA INTERNA,0,2015,UNSA,NA,NA,0
MEDICINA INTERNA,0,2015,UNSA,NA,NA,0
MEDICINA INTERNA,0,2015,UNSA,NA,NA,0
MEDICINA INTERNA,0,2015,UNSA,NA,NA,0
MEDICINA INTERNA,0,2015,UNSAAC,NA,NA,0
MEDICINA INTERNA,0,2015,UNSAAC,NA,NA,0
MEDICINA INTERNA,0,2015,UNSAAC,NA,NA,0
MEDICINA INTERNA,0,2015,UNSAAC,NA,NA,0
MEDICINA INTERNA,0,2015,UNSAAC,NA,NA,0
MEDICINA INTERNA,0,2015,UNSLGI,NA,NA,0
MEDICINA INTERNA,0,2015,UNSLGI,NA,NA,0
MEDICINA INTERNA,0,2015,UNSLGI,NA,NA,0
MEDICINA INTERNA,0,2015,UNT,NA,NA,0
MEDICINA INTERNA,0,2015,UNT,NA,NA,0
MEDICINA INTERNA,0,2015,UNT,NA,NA,0
MEDICINA INTERNA,0,2015,UNT,NA,NA,0
MEDICINA INTERNA,0,2015,UNT,NA,NA,0
MEDICINA INTERNA,0,2015,UNT,NA,NA,0
MEDICINA INTERNA,0,2015,UNT,NA,NA,0
MEDICINA INTERNA,0,2015,UPCH,NA,NA,0
MEDICINA INTERNA,0,2015,UPCH,NA,NA,0
MEDICINA INTERNA,0,2015,UPCH,NA,NA,0
MEDICINA INTERNA,0,2015,UPCH,NA,NA,0
MEDICINA INTERNA,0,2015,UPCH,NA,NA,0
MEDICINA INTERNA,0,2015,UPCH,NA,NA,0
MEDICINA INTERNA,0,2015,UPCH,NA,NA,0
MEDICINA INTERNA,0,2015,UPCH,NA,NA,0
MEDICINA INTERNA,0,2015,UPCH,NA,NA,0
MEDICINA INTERNA,0,2015,UPT,NA,NA,0
MEDICINA INTERNA,0,2015,URP,NA,NA,0
MEDICINA INTERNA,0,2015,URP,NA,NA,0
MEDICINA INTERNA,0,2015,URP,NA,NA,0
MEDICINA INTERNA,0,2015,URP,NA,NA,0
MEDICINA INTERNA,0,2015,URP,NA,NA,0
MEDICINA INTERNA,0,2015,URP,NA,NA,0
MEDICINA INTERNA,0,2015,USMP,NA,NA,0
MEDICINA INTERNA,0,2015,USMP,NA,NA,0
MEDICINA INTERNA,0,2015,USMP,NA,NA,0
MEDICINA INTERNA,0,2015,USMP,NA,NA,0
MEDICINA INTERNA,0,2015,USP,NA,NA,0
MEDICINA INTERNA,0,2016,UCSM,UCSM,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2016,UCSM,UCSM,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2016,UNA,NA,NA,0
MEDICINA INTERNA,0,2016,UNA,UNA,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2016,UNA,NA,NA,0
MEDICINA INTERNA,0,2016,UNA,UNA,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2016,UNAP,UNAP,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2016,UNC,NA,NA,0
MEDICINA INTERNA,0,2016,UNCP,NA,NA,0
MEDICINA INTERNA,0,2016,UNFV,NA,NA,0
MEDICINA INTERNA,0,2016,UNFV,UNFV,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2016,UNFV,UNFV,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2016,UNFV,UNFV,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2016,UNFV,UNFV,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2016,UNFV,UNFV,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2016,UNFV,UNFV,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2016,UNFV,UNFV,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2016,UNFV,NA,NA,0
MEDICINA INTERNA,0,2016,UNFV,UNFV,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2016,UNMSM,NA,NA,0
MEDICINA INTERNA,0,2016,UNMSM,UNMSM,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2016,UNMSM,UNMSM,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2016,UNMSM,UNMSM,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2016,UNMSM,UNMSM,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2016,UNMSM,UNMSM,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2016,UNMSM,UNMSM,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2016,UNMSM,UNMSM,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2016,UNMSM,NA,NA,0
MEDICINA INTERNA,0,2016,UNMSM,UNMSM,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2016,UNMSM,UNMSM,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2016,UNMSM,UNMSM,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2016,UNMSM,UNMSM,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2016,UNMSM,NA,NA,0
MEDICINA INTERNA,0,2016,UNMSM,UNMSM,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2016,UNMSM,UNMSM,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2016,UNMSM,UNMSM,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2016,UNP,NA,NA,0
MEDICINA INTERNA,0,2016,UNPRG,UNPRG,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2016,UNPRG,NA,NA,0
MEDICINA INTERNA,0,2016,UNPRG,UNPRG,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2016,UNPRG,UNPRG,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2016,UNSA,UNSA,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2016,UNSA,NA,NA,0
MEDICINA INTERNA,0,2016,UNSA,NA,NA,0
MEDICINA INTERNA,0,2016,UNSA,UNSA,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2016,UNSA,UNSA,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2016,UNSA,UNSA,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2016,UNSA,NA,NA,0
MEDICINA INTERNA,0,2016,UNSA,UNSA,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2016,UNSA,NA,NA,0
MEDICINA INTERNA,0,2016,UNSAAC,NA,NA,0
MEDICINA INTERNA,0,2016,UNSAAC,UNSAAC,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2016,UNSAAC,NA,NA,0
MEDICINA INTERNA,0,2016,UNSLGI,NA,NA,0
MEDICINA INTERNA,0,2016,UNSLGI,UNSLGI,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2016,UNT,UNT,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2016,UNT,NA,NA,0
MEDICINA INTERNA,0,2016,UNT,NA,NA,0
MEDICINA INTERNA,0,2016,UNT,NA,NA,0
MEDICINA INTERNA,0,2016,UNT,UNT,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2016,UPAO,NA,NA,0
MEDICINA INTERNA,0,2016,UPAO,UPAO,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2016,UPAO,NA,NA,0
MEDICINA INTERNA,0,2016,UPCH,UPCH,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2016,UPCH,UPCH,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2016,UPCH,UPCH,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2016,UPCH,UPCH,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2016,UPCH,UPCH,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2016,UPCH,UPCH,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2016,UPLA,NA,NA,0
MEDICINA INTERNA,0,2016,UPLA,NA,NA,0
MEDICINA INTERNA,0,2016,UPT,NA,NA,0
MEDICINA INTERNA,0,2016,URP,NA,NA,0
MEDICINA INTERNA,0,2016,URP,URP,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2016,URP,URP,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2016,URP,NA,NA,0
MEDICINA INTERNA,0,2016,URP,URP,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2016,URP,URP,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2016,USMP,USMP,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2016,USMP,USMP,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2016,USMP,USMP,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2016,USMP,USMP,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2016,USMP,NA,NA,0
MEDICINA INTERNA,0,2017,UNSLGI,NA,NA,0
MEDICINA INTERNA,0,2017,UNPRG,UNPRG,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2017,UNP,NA,NA,0
MEDICINA INTERNA,0,2017,UNSAAC,NA,NA,0
MEDICINA INTERNA,0,2017,URP,NA,NA,0
MEDICINA INTERNA,0,2017,USMP,NA,NA,0
MEDICINA INTERNA,0,2017,UNFV,NA,NA,0
MEDICINA INTERNA,0,2017,UNMSM,UNMSM,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2017,UNSA,NA,NA,0
MEDICINA INTERNA,0,2017,UNMSM,NA,NA,0
MEDICINA INTERNA,0,2017,UPT,NA,NA,0
MEDICINA INTERNA,0,2017,USMP,NA,NA,0
MEDICINA INTERNA,0,2017,UNT,NA,NA,0
MEDICINA INTERNA,0,2017,UNCP,NA,NA,0
MEDICINA INTERNA,0,2017,UNSAAC,NA,NA,0
MEDICINA INTERNA,0,2017,UNFV,UNFV,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2017,UNSAAC,NA,NA,0
MEDICINA INTERNA,0,2017,UNPRG,UNPRG,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2017,UNSAAC,UNSAAC,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2017,UNSA,NA,NA,0
MEDICINA INTERNA,0,2017,UNA,NA,NA,0
MEDICINA INTERNA,0,2017,UNA,NA,NA,0
MEDICINA INTERNA,0,2017,USMP,NA,NA,0
MEDICINA INTERNA,0,2017,UNMSM,UNMSM,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2017,USMP,USMP,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2017,UNMSM,UNMSM,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2017,UNSA,UNSA,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2017,UNSA,UNSA,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2017,URP,URP,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2017,UPCH,UPCH,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2017,URP,URP,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2017,USMP,NA,NA,0
MEDICINA INTERNA,0,2017,URP,NA,NA,0
MEDICINA INTERNA,0,2017,UNMSM,UNMSM,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2017,UNSLGI,NA,NA,0
MEDICINA INTERNA,0,2017,UNPRG,NA,NA,0
MEDICINA INTERNA,0,2017,USP,NA,NA,0
MEDICINA INTERNA,0,2017,UNPRG,UCV,MEDICINA FAMILIAR Y COMUNITARIA,1
MEDICINA INTERNA,0,2017,UPCH,NA,NA,0
MEDICINA INTERNA,0,2017,UNMSM,UNMSM,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2017,UNPRG,NA,NA,0
MEDICINA INTERNA,0,2017,UNMSM,UNMSM,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2017,UNSA,UNSA,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2017,USMP,USMP,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2017,URP,URP,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2017,UNFV,UNFV,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2017,UPAO,NA,NA,0
MEDICINA INTERNA,0,2017,UNFV,UNFV,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2017,UPCH,NA,NA,0
MEDICINA INTERNA,0,2017,UPCH,NA,NA,0
MEDICINA INTERNA,0,2017,UPAO,NA,NA,0
MEDICINA INTERNA,0,2017,UNSLGI,NA,NA,0
MEDICINA INTERNA,0,2017,UNMSM,UNMSM,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2017,UNPRG,NA,NA,0
MEDICINA INTERNA,0,2017,UNMSM,UNMSM,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2017,UNPRG,NA,NA,0
MEDICINA INTERNA,0,2017,UNMSM,UNMSM,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2017,UNSA,NA,NA,0
MEDICINA INTERNA,0,2017,UNA,UNA,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2017,UNT,UNT,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2017,UNMSM,UNMSM,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2017,URP,URP,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2017,URP,URP,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2017,UNP,UNP,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2017,UNSLGI,UNSLGI,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2017,USP,USP,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2017,UNSA,UNSA,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2017,URP,URP,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2017,UNPRG,UNPRG,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2017,UPCH,UPCH,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2017,UNC,UNC,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2017,UPCH,UPCH,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2017,UPCH,UPCH,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2017,USP,USP,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2017,UNSA,UNSA,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2017,USMP,NA,NA,0
MEDICINA INTERNA,0,2017,UNMSM,UNMSM,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2017,UNMSM,UNMSM,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2017,URP,URP,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2017,UNMSM,UNMSM,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2017,USMP,USMP,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2017,UNMSM,UNMSM,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2017,UPCH,UPCH,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2017,UNPRG,UNPRG,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2017,UNP,UNP,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2017,UNA,UNA,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2018,UCSM,UCSM,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2018,UCSM,NA,NA,0
MEDICINA INTERNA,0,2018,UCV,NA,NA,0
MEDICINA INTERNA,0,2018,UCV,UCV,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2018,UNP,UNP,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2018,UNP,NA,NA,0
MEDICINA INTERNA,0,2018,UNSA,NA,NA,0
MEDICINA INTERNA,0,2018,UNSA,UNSA,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2018,UNSA,UNSA,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2018,UNSA,UNSA,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2018,UNSA,UNSA,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2018,UNSA,UNSA,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2018,UNSA,NA,NA,0
MEDICINA INTERNA,0,2018,UNSA,UNSA,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2018,UNSA,UNSA,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2018,UNSAAC,UNSAAC,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2018,UNT,NA,NA,0
MEDICINA INTERNA,0,2018,UNT,UCV,MEDICINA FAMILIAR Y COMUNITARIA,1
MEDICINA INTERNA,0,2018,UNT,UNT,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2018,UNT,UNT,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2018,UNT,UNT,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2018,UNT,NA,NA,0
MEDICINA INTERNA,0,2018,UNT,UNT,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2018,UNT,UNT,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2018,UNA,UNA,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2018,UNA,UNA,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2018,UNA,UNA,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2018,UNCP,NA,NA,0
MEDICINA INTERNA,0,2018,UNCP,UNCP,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2018,UNCP,UNCP,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2018,UNCP,NA,NA,0
MEDICINA INTERNA,0,2018,UNCP,UNCP,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2018,UNCP,NA,NA,0
MEDICINA INTERNA,0,2018,UNFV,UNFV,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2018,UNFV,UNFV,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2018,UNFV,UNFV,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2018,UNFV,UNFV,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2018,UNFV,UNFV,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2018,UNMSM,UNMSM,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2018,UNMSM,UNMSM,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2018,UNMSM,NA,NA,0
MEDICINA INTERNA,0,2018,UNMSM,UNMSM,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2018,UNMSM,UNMSM,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2018,UNMSM,UNMSM,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2018,UNMSM,UNMSM,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2018,UNMSM,UNMSM,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2018,UNMSM,UNMSM,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2018,UNMSM,UNMSM,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2018,UNMSM,UNMSM,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2018,UNMSM,NA,NA,0
MEDICINA INTERNA,0,2018,UNPRG,UNPRG,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2018,UNPRG,UNPRG,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2018,UNPRG,UNPRG,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2018,UNSLGI,UNSLGI,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2018,UNSLGI,UNSLGI,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2018,UNSLGI,UNSLGI,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2018,UNSLGI,NA,NA,0
MEDICINA INTERNA,0,2018,UPCH,NA,NA,0
MEDICINA INTERNA,0,2018,UPCH,UPCH,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2018,UPCH,UPCH,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2018,UPCH,NA,NA,0
MEDICINA INTERNA,0,2018,UPCH,UPCH,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2018,UPCH,UPCH,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2018,UPCH,UPCH,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2018,UPAO,UPAO,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2018,UPAO,UPAO,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2018,UPAO,UPAO,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2018,UPT,NA,NA,0
MEDICINA INTERNA,0,2018,URP,URP,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2018,URP,URP,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2018,URP,URP,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2018,URP,URP,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2018,URP,NA,NA,0
MEDICINA INTERNA,0,2018,URP,NA,NA,0
MEDICINA INTERNA,0,2018,USMP,USMP,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2019,UCSM,UCSM,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2019,UNSA,UNSA,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2019,UNSA,NA,NA,0
MEDICINA INTERNA,0,2019,UNSA,UNSA,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2019,UNSA,NA,NA,0
MEDICINA INTERNA,0,2019,UNSAAC,UNSAAC,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2019,UNT,UNT,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2019,UNT,UNT,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2019,UNT,UNT,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2019,UNT,NA,NA,0
MEDICINA INTERNA,0,2019,UNA,UNA,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2019,UNA,NA,NA,0
MEDICINA INTERNA,0,2019,UNA,NA,NA,0
MEDICINA INTERNA,0,2019,UNCP,UNCP,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2019,UNCP,UNCP,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2019,UNCP,NA,NA,0
MEDICINA INTERNA,0,2019,UNFV,UNFV,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2019,UNFV,UNFV,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2019,UNMSM,UNMSM,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2019,UNMSM,UNMSM,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2019,UNMSM,UNMSM,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2019,UNMSM,UNMSM,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2019,UNMSM,UNMSM,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2019,UNMSM,UNMSM,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2019,UNMSM,UNMSM,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2019,UNMSM,UNMSM,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2019,UNMSM,UNMSM,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2019,UNMSM,UNMSM,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2019,UNMSM,UNMSM,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2019,UNMSM,NA,NA,0
MEDICINA INTERNA,0,2019,UNMSM,UNMSM,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2019,UNMSM,UNMSM,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2019,UNMSM,NA,NA,0
MEDICINA INTERNA,0,2019,UNPRG,UNPRG,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2019,UNPRG,UNPRG,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2019,UNPRG,UNPRG,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2019,UNSLGI,UNSLGI,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2019,UNSLGI,UNSLGI,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2019,UNSLGI,UNSLGI,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2019,UNSLGI,UNSLGI,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2019,UPCH,UPCH,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2019,UPCH,UPCH,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2019,UPCH,NA,NA,0
MEDICINA INTERNA,0,2019,UPLA,NA,NA,0
MEDICINA INTERNA,0,2019,UPLA,NA,NA,0
MEDICINA INTERNA,0,2019,UPAO,UPAO,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2019,UPAO,NA,NA,0
MEDICINA INTERNA,0,2019,UPT,UPT,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2019,USP,USP,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2019,USP,USP,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2019,USP,NA,NA,0
MEDICINA INTERNA,0,2019,USP,NA,NA,0
MEDICINA INTERNA,0,2019,URP,URP,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2019,URP,URP,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2019,URP,NA,NA,0
MEDICINA INTERNA,0,2019,URP,URP,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2019,URP,URP,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2019,URP,NA,NA,0
MEDICINA INTERNA,0,2019,URP,NA,NA,0
MEDICINA INTERNA,0,2019,URP,NA,NA,0
MEDICINA INTERNA,0,2019,USMP,USMP,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2019,USMP,USMP,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2019,USMP,USMP,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2019,USMP,USMP,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2019,USMP,USMP,MEDICINA INTERNA,1
MEDICINA INTERNA,0,2019,USMP,NA,NA,0
MEDICINA INTERNA,0,2020,UCSM,UCSM,MEDICINA INTERNA,1
